bmi,steps_per_day,daily_calories,risk_score,high_risk
24.14214515686035,8558.8994140625,2157.73583984375,54.62828826904297,0
31.325035095214844,9989.435546875,1986.523681640625,75.78565216064453,1
27.84427261352539,4923.8505859375,1896.6051025390625,73.94985961914062,1
26.216136932373047,9898.609375,2903.602783203125,62.5155143737793,1
36.11556625366211,6329.9462890625,1837.3082275390625,88.36468505859375,1
30.383678436279297,7512.30078125,1429.1260986328125,71.19621276855469,1
28.216699600219727,8638.4150390625,2627.821533203125,71.404052734375,1
24.203638076782227,5696.83154296875,1909.8756103515625,63.14036560058594,1
28.029052734375,7915.9453125,2296.242431640625,68.61117553710938,1
23.312803268432617,8473.8671875,2068.999755859375,54.49787902832031,0
20.583425521850586,7319.28759765625,2274.268310546875,44.440486907958984,0
27.96186065673828,6811.14111328125,2145.20263671875,71.06041717529297,1
31.51845932006836,11391.234375,2137.411865234375,73.70146942138672,1
28.676776885986328,6369.48291015625,1326.3140869140625,68.443115234375,1
35.547584533691406,11458.046875,2050.43798828125,82.57997131347656,1
23.45243263244629,4323.52490234375,2492.806396484375,62.291839599609375,1
24.346527099609375,5886.53271484375,2465.64501953125,63.70260238647461,1
24.394866943359375,9032.9716796875,2465.6611328125,60.55514907836914,1
20.636991500854492,4938.32177734375,1594.1851806640625,53.885562896728516,0
27.40261459350586,2547.39501953125,2085.324951171875,77.08226776123047,1
42.96821212768555,7185.92041015625,1593.3642578125,96.1597900390625,1
24.425132751464844,5360.701171875,2446.94580078125,66.21514129638672,1
26.422470092773438,6078.78564453125,2046.44482421875,63.4111442565918,1
21.739818572998047,9656.1787109375,2214.572021484375,47.95640182495117,0
25.58696174621582,8975.5146484375,2018.5872802734375,55.52894973754883,1
33.3685302734375,3786.020751953125,2257.42138671875,84.3175277709961,1
24.996299743652344,8467.6259765625,2217.91357421875,58.601280212402344,1
23.770193099975586,12844.7939453125,2143.875732421875,45.033626556396484,0
35.25790786743164,11894.009765625,1231.1246337890625,77.0126724243164,1
23.069530487060547,7099.14697265625,2022.27392578125,60.884403228759766,1
27.9820556640625,12062.7099609375,1613.5390625,58.74760437011719,1
35.1364860534668,12021.3984375,2268.940673828125,80.7746353149414,1
29.82904624938965,4462.30126953125,1731.134765625,74.79205322265625,1
26.4554386138916,4407.5732421875,2219.4013671875,69.76496124267578,1
31.13962173461914,7757.29345703125,2636.170166015625,77.87153625488281,1
41.3836784362793,10128.75,2481.357421875,92.79340362548828,1
20.527494430541992,7044.279296875,1828.090576171875,46.768550872802734,0
19.169776916503906,6493.14013671875,2497.5,50.293006896972656,0
15.0,7271.4873046875,1603.0291748046875,31.100717544555664,0
31.144241333007812,3981.36376953125,1775.7408447265625,79.02015686035156,1
33.07760238647461,9800.048828125,1200.0,75.82549285888672,1
17.573701858520508,5801.0458984375,2475.196533203125,42.41577911376953,0
32.617210388183594,9590.09765625,2342.608154296875,75.99818420410156,1
31.696510314941406,4979.77001953125,2229.4931640625,82.7956771850586,1
25.970014572143555,11844.3037109375,1842.558349609375,51.09965515136719,0
21.685195922851562,6960.2490234375,2406.671875,54.77290344238281,0
29.69462013244629,4167.58154296875,2615.630615234375,79.76091766357422,1
34.84954833984375,9316.787109375,2039.0902099609375,82.31924438476562,1
21.20124626159668,8731.294921875,2038.9674072265625,44.80352020263672,0
24.952836990356445,3043.876708984375,1555.9765625,67.8569107055664,1
20.090190887451172,10060.2890625,2449.789794921875,40.824214935302734,0
32.084022521972656,9828.236328125,2098.665771484375,76.15702819824219,1
28.48456573486328,6843.8408203125,1676.929931640625,67.23957061767578,1
32.57326889038086,5216.57470703125,2029.2589111328125,80.59061431884766,1
22.810476303100586,7115.2978515625,2621.37158203125,57.975650787353516,1
24.678693771362305,7387.64306640625,2240.45703125,60.649818420410156,1
27.754377365112305,9771.0869140625,1585.0228271484375,63.80729675292969,1
39.26211929321289,5434.5224609375,1891.654296875,92.53424072265625,1
25.474868774414062,11645.6044921875,2031.770751953125,50.48716354370117,0
17.66048812866211,6167.53173828125,1609.6541748046875,38.42018127441406,0
24.248199462890625,5948.94091796875,2031.6312255859375,61.924678802490234,1
27.515148162841797,8281.5537109375,2215.298828125,66.29219818115234,1
29.21490478515625,7111.58251953125,2206.187744140625,72.28927612304688,1
16.200124740600586,7339.99755859375,1843.37158203125,34.10485076904297,0
20.643983840942383,7726.75439453125,2593.245849609375,49.24095916748047,0
23.95560646057129,6979.8271484375,1698.93994140625,60.943695068359375,1
23.49247932434082,10074.2890625,1905.40087890625,49.95690155029297,0
31.897747039794922,6401.5341796875,1200.0,76.62294006347656,1
26.888757705688477,1911.697021484375,2840.396240234375,77.36552429199219,1
20.388416290283203,7435.2783203125,2431.206298828125,49.24150466918945,0
19.161252975463867,9767.8115234375,2325.785400390625,39.53486251831055,0
18.51447296142578,9907.69140625,2385.372802734375,34.98255157470703,0
19.758920669555664,10616.2890625,2322.811767578125,36.7009162902832,0
24.77375602722168,6150.826171875,1912.2667236328125,65.14968872070312,1
24.64034080505371,9168.787109375,1871.0548095703125,58.81182861328125,1
28.519847869873047,7861.48779296875,1735.5609130859375,63.2302131652832,1
32.890037536621094,9016.1875,1662.57763671875,74.00245666503906,1
28.420074462890625,9858.8798828125,1851.8438720703125,64.2848129272461,1
23.521150588989258,5256.158203125,1999.8890380859375,60.87322235107422,1
32.19332504272461,3172.242431640625,1469.9437255859375,81.3189697265625,1
21.992082595825195,12814.5419921875,1953.6173095703125,43.7127685546875,0
26.146759033203125,8968.1220703125,2722.1708984375,63.23957824707031,1
35.39693069458008,4018.6484375,2220.115478515625,88.10602569580078,1
36.224124908447266,5680.494140625,2069.09716796875,87.71763610839844,1
43.384010314941406,5413.416015625,2592.359375,96.73086547851562,1
28.59881019592285,5021.3466796875,1777.6898193359375,74.1732406616211,1
23.9010009765625,3597.33154296875,1946.7669677734375,67.83306121826172,1
25.540184020996094,8069.0576171875,1219.64794921875,56.055233001708984,1
33.85727310180664,8273.423828125,1436.234375,79.5667953491211,1
28.830354690551758,13808.6875,1241.400634765625,54.80699920654297,0
23.743844985961914,7471.80029296875,2460.642822265625,57.192955017089844,1
29.992538452148438,6303.80419921875,2297.522216796875,74.52691650390625,1
18.445913314819336,8461.4423828125,1997.068115234375,36.403343200683594,0
20.865346908569336,12670.3330078125,2064.1611328125,36.98521041870117,0
26.569889068603516,9589.6533203125,2230.12353515625,56.88743209838867,1
25.839731216430664,6664.134765625,1643.48095703125,65.69649505615234,1
29.641704559326172,1000.0,2082.629638671875,81.86966705322266,1
33.36997985839844,6130.15380859375,2251.3984375,83.13156127929688,1
20.551836013793945,7396.53515625,1894.3126220703125,45.77945327758789,0
23.41635513305664,8744.62109375,1952.0665283203125,54.36711883544922,0
27.399967193603516,9980.826171875,2334.864501953125,63.59890365600586,1
25.454187393188477,9210.5673828125,1664.380126953125,58.09996795654297,1
28.861892700195312,15085.7451171875,2777.17431640625,61.0755615234375,1
26.848360061645508,9429.4521484375,2379.02099609375,61.43223571777344,1
25.06265640258789,6504.6025390625,1669.8004150390625,57.558597564697266,1
31.0753231048584,6101.455078125,2500.653076171875,78.86040496826172,1
20.09740447998047,8267.0595703125,2673.331787109375,45.420997619628906,0
23.754871368408203,4177.63720703125,2370.448974609375,65.07162475585938,1
23.63245964050293,10610.408203125,2499.644775390625,49.55624771118164,0
34.565338134765625,9818.177734375,1686.0281982421875,82.01492309570312,1
26.021942138671875,4629.8583984375,1302.335693359375,65.40153503417969,1
22.6370906829834,6692.52294921875,1986.576904296875,56.45199966430664,1
28.17513656616211,3537.792236328125,2243.12109375,75.2044906616211,1
25.94805145263672,10086.7216796875,1502.4178466796875,58.49317169189453,1
36.54130554199219,9567.66015625,1805.1241455078125,85.81922149658203,1
30.846229553222656,7092.67138671875,2053.646240234375,75.31278991699219,1
21.560447692871094,1000.0,1545.44189453125,58.0213737487793,1
22.540315628051758,5552.07666015625,1587.7396240234375,53.098121643066406,0
25.86326789855957,5942.19189453125,2297.57177734375,65.92921447753906,1
20.288454055786133,8952.9072265625,1794.6292724609375,41.50126647949219,0
37.30522918701172,5644.24072265625,2580.949462890625,91.45829010009766,1
25.73451042175293,14466.2763671875,1904.66748046875,46.73318862915039,0
25.835464477539062,10908.59765625,2314.701904296875,56.32517623901367,1
20.780574798583984,6567.85595703125,1812.515380859375,48.936649322509766,0
28.180377960205078,8781.5107421875,2066.186279296875,67.10145568847656,1
27.842666625976562,9109.9501953125,2410.66845703125,67.23784637451172,1
20.3029727935791,7997.5849609375,2572.26318359375,40.08981704711914,0
23.690610885620117,10853.2451171875,1709.6575927734375,46.35609817504883,0
33.211631774902344,12883.880859375,1776.3177490234375,72.56484985351562,1
29.060810089111328,8942.35546875,2623.178466796875,74.63577270507812,1
32.2758674621582,11927.6259765625,2322.011474609375,72.82301330566406,1
21.849660873413086,5822.80419921875,1586.3363037109375,48.90299987792969,0
15.583383560180664,10341.15625,1753.30322265625,26.429662704467773,0
21.52111053466797,5767.28662109375,2228.722900390625,55.365074157714844,1
19.780454635620117,6528.20849609375,2541.254638671875,49.78499221801758,0
33.21961975097656,11658.66796875,1866.2919921875,71.58512115478516,1
27.50774574279785,2103.8935546875,2147.272216796875,74.97063446044922,1
25.355976104736328,11465.3896484375,2588.014404296875,55.78718185424805,1
18.266263961791992,11216.0654296875,2484.573974609375,34.70868682861328,0
21.71665382385254,8122.2724609375,2022.30517578125,43.498966217041016,0
15.0,9598.517578125,2125.560302734375,26.273433685302734,0
19.026395797729492,3449.489990234375,2251.599365234375,50.607669830322266,0
26.68256950378418,8724.599609375,2256.706787109375,64.88880157470703,1
29.01127815246582,10273.27734375,2025.557373046875,63.88523864746094,1
23.41465187072754,6363.90087890625,2123.26220703125,58.8390998840332,1
17.699234008789062,7949.15185546875,2674.095458984375,41.27419662475586,0
33.26049041748047,6713.38037109375,2052.9853515625,83.21817016601562,1
23.043760299682617,1408.5584716796875,2244.9462890625,65.94107055664062,1
31.377273559570312,7496.83740234375,1817.0330810546875,74.7297592163086,1
15.0,3944.872314453125,2820.18798828125,41.580196380615234,0
24.416282653808594,3940.310791015625,1781.7086181640625,62.978912353515625,1
19.23773193359375,5926.04052734375,1840.981201171875,46.93559646606445,0
30.0805606842041,5321.32470703125,2043.001220703125,75.68072509765625,1
23.055004119873047,1000.0,1841.4512939453125,63.726810455322266,1
22.57758331298828,4329.1220703125,2475.062744140625,58.02206039428711,1
23.78754425048828,10939.859375,1650.4375,46.1817626953125,0
22.669097900390625,13457.3935546875,2319.611572265625,40.810028076171875,0
21.895544052124023,6109.23681640625,1824.391845703125,50.22612762451172,0
28.64914894104004,11066.0068359375,1590.072265625,62.11565017700195,1
15.0,11091.333984375,2065.546142578125,26.203168869018555,0
15.0,5555.673828125,2295.656494140625,32.767601013183594,0
16.703805923461914,8775.8798828125,2122.93017578125,34.112796783447266,0
27.556299209594727,11399.1630859375,1956.81787109375,59.941864013671875,1
22.652984619140625,4344.3056640625,2342.23583984375,64.01847839355469,1
19.631263732910156,11052.7236328125,2203.4443359375,40.01875686645508,0
20.425765991210938,1021.539306640625,2151.59619140625,55.50025177001953,1
45.0,2568.853515625,2230.91943359375,98.3675765991211,1
21.63396453857422,7266.52685546875,2474.512939453125,49.911285400390625,0
26.842679977416992,10968.251953125,2455.05712890625,64.35627746582031,1
24.080915451049805,7176.7333984375,2381.34228515625,57.97385787963867,1
24.164318084716797,8089.330078125,2046.0887451171875,57.4669303894043,1
24.038061141967773,9976.4638671875,2455.045654296875,57.477088928222656,1
35.3968505859375,9373.1943359375,1899.16748046875,80.23938751220703,1
22.26589584350586,9568.2509765625,1837.26513671875,40.4088134765625,0
33.93177795410156,4221.14990234375,2116.68310546875,84.99398803710938,1
15.0,2293.727783203125,2058.53271484375,37.64701461791992,0
18.564088821411133,7470.7412109375,1665.6968994140625,37.34042739868164,0
27.438920974731445,12312.7314453125,1468.23779296875,54.533199310302734,0
34.408329010009766,10353.5537109375,1618.3035888671875,79.40791320800781,1
25.964441299438477,9173.88671875,1966.0609130859375,53.69428634643555,0
16.97582244873047,9592.2685546875,1571.095458984375,28.291818618774414,0
25.70904541015625,10172.21484375,2341.45361328125,56.748233795166016,1
25.567279815673828,8255.83984375,1654.3531494140625,56.13662338256836,1
27.48726463317871,9866.5986328125,1776.397705078125,62.98855972290039,1
23.09782600402832,11154.787109375,2301.69580078125,48.93889617919922,0
25.680822372436523,16352.3525390625,2205.90087890625,41.97988510131836,0
19.574026107788086,11564.24609375,2126.257080078125,35.00918960571289,0
23.856603622436523,11183.6455078125,1827.8316650390625,48.754459381103516,0
20.880094528198242,1914.351806640625,2690.05029296875,64.94731140136719,1
22.329038619995117,12710.73828125,2005.367919921875,43.66109848022461,0
24.526601791381836,5550.6533203125,2694.41748046875,67.64449310302734,1
30.639989852905273,11130.5146484375,2731.728271484375,72.05725860595703,1
15.732954978942871,14508.072265625,2171.225830078125,23.175500869750977,0
23.93824005126953,7648.43896484375,1455.3302001953125,55.61918258666992,1
19.792503356933594,10358.7216796875,2232.54833984375,40.62395095825195,0
30.39044761657715,8469.7958984375,1986.016357421875,75.90068054199219,1
29.522722244262695,5336.7509765625,2498.041015625,73.09751892089844,1
19.152917861938477,11648.982421875,1498.157958984375,30.78275489807129,0
29.597808837890625,7404.5048828125,1543.05126953125,73.0041732788086,1
26.122827529907227,5684.93701171875,2708.065185546875,69.99762725830078,1
28.359102249145508,7482.26708984375,2264.393798828125,69.86212158203125,1
18.956134796142578,5964.46044921875,2399.77783203125,42.66987609863281,0
24.703533172607422,4125.2412109375,2193.62109375,70.03253173828125,1
26.98741340637207,8655.3271484375,2503.68505859375,67.53417205810547,1
23.2520694732666,7194.9697265625,2191.095703125,51.42776107788086,0
20.17790412902832,8212.7998046875,1836.5679931640625,42.01225662231445,0
28.388715744018555,4215.4169921875,2218.02880859375,73.00201416015625,1
27.139667510986328,12988.39453125,2484.820556640625,58.4415397644043,1
32.60202407836914,10462.298828125,1563.8770751953125,71.56221771240234,1
39.510589599609375,7420.61474609375,1861.263916015625,91.32794189453125,1
24.47476577758789,6460.21875,2267.778076171875,59.08481216430664,1
30.46735954284668,15416.138671875,1200.0,59.4157829284668,1
42.830772399902344,7194.15869140625,2093.2880859375,96.15093231201172,1
28.755725860595703,11181.3330078125,2730.0869140625,65.41673278808594,1
29.7747745513916,11136.240234375,1906.4849853515625,65.90403747558594,1
26.310749053955078,9568.8740234375,1851.749267578125,61.79641342163086,1
32.09798049926758,1000.0,2466.1630859375,85.54900360107422,1
24.58003807067871,10150.84375,1756.8389892578125,56.01388931274414,1
22.842796325683594,8113.49072265625,1821.089111328125,49.584354400634766,0
23.685007095336914,9726.94140625,1602.0068359375,46.018463134765625,0
26.21013641357422,2208.774169921875,2256.548095703125,73.09477233886719,1
29.339387893676758,9126.2734375,2428.79541015625,67.93450927734375,1
27.583044052124023,10316.7666015625,2276.50439453125,65.8853530883789,1
32.2235107421875,9146.80859375,1890.84765625,77.84644317626953,1
20.438549041748047,8842.23828125,2537.599609375,43.686031341552734,0
22.515878677368164,6290.20556640625,2165.658203125,53.44696044921875,0
17.842164993286133,4632.43603515625,2085.9189453125,45.384525299072266,0
26.397586822509766,7979.67041015625,1537.5885009765625,59.18404769897461,1
33.85452651977539,9948.8798828125,2319.071533203125,78.80326080322266,1
26.282312393188477,12417.0537109375,1276.46875,52.21440124511719,0
29.562564849853516,6626.8876953125,1915.2177734375,75.20528411865234,1
31.62973976135254,9893.08203125,2313.201416015625,75.96483612060547,1
33.18854904174805,8416.7548828125,2041.67333984375,78.04667663574219,1
31.160171508789062,7232.56787109375,2866.06494140625,76.67951965332031,1
22.824722290039062,5409.32275390625,2045.8370361328125,58.01286315917969,1
31.774478912353516,9637.9169921875,2671.85888671875,76.54096984863281,1
21.766475677490234,5192.4091796875,1287.821044921875,53.56962203979492,0
24.740234375,7157.3310546875,2084.16357421875,61.407676696777344,1
31.15015983581543,8650.02734375,2027.043701171875,70.336181640625,1
31.160480499267578,6522.65087890625,1931.0001220703125,75.1920166015625,1
24.874128341674805,9539.783203125,2165.50341796875,56.979713439941406,1
23.318758010864258,7674.36279296875,2321.22998046875,56.791316986083984,1
34.241912841796875,7970.0048828125,2337.447509765625,83.25861358642578,1
21.27743148803711,9158.341796875,1548.8900146484375,45.68516159057617,0
24.376699447631836,12357.814453125,1554.6715087890625,46.47373962402344,0
28.192873001098633,10820.3837890625,1649.912353515625,63.853759765625,1
25.124502182006836,2492.19921875,1703.811767578125,70.40819549560547,1
19.552684783935547,11342.8056640625,1763.864990234375,35.55605697631836,0
24.075294494628906,3951.417236328125,2295.211669921875,66.06101989746094,1
31.907127380371094,3207.889892578125,1869.197509765625,84.39910125732422,1
28.706544876098633,12904.9013671875,1582.525634765625,61.21429443359375,1
27.690631866455078,12698.091796875,1617.5013427734375,52.79768753051758,0
30.439285278320312,2305.8935546875,1864.903076171875,84.14390563964844,1
31.45802116394043,13518.775390625,1922.76611328125,67.85057830810547,1
26.20541000366211,9187.365234375,2427.5673828125,65.66284942626953,1
31.24394416809082,12133.001953125,1854.751220703125,67.14582824707031,1
17.525711059570312,7292.75,1659.4642333984375,33.63671112060547,0
39.61238479614258,4070.0068359375,2126.697021484375,94.02342987060547,1
31.310544967651367,13134.0654296875,1285.7166748046875,65.15572357177734,1
25.866600036621094,5963.9453125,1591.999755859375,60.52383804321289,1
15.0,7007.0244140625,2363.000732421875,35.47241973876953,0
31.339319229125977,7969.0751953125,1200.0,75.98638916015625,1
24.818208694458008,9764.38671875,2351.277587890625,51.77007293701172,0
21.573259353637695,5143.3876953125,1200.0,48.51847457885742,0
25.9991397857666,6496.3203125,1442.1441650390625,57.718082427978516,1
27.862064361572266,6537.54150390625,1723.20947265625,67.23674774169922,1
23.20569610595703,4734.482421875,1713.5079345703125,59.109676361083984,1
30.0982666015625,10794.4404296875,2003.5892333984375,66.24481964111328,1
23.84421730041504,8461.1484375,1518.5946044921875,49.79621887207031,0
28.406784057617188,5569.98291015625,1857.635986328125,70.48872375488281,1
18.177488327026367,11962.8974609375,2044.9766845703125,34.761131286621094,0
21.663501739501953,11530.19921875,1884.80029296875,42.16012191772461,0
39.26481628417969,8241.4296875,2584.79150390625,91.88973999023438,1
26.233108520507812,10849.869140625,2178.56884765625,62.59395217895508,1
21.690818786621094,7254.025390625,1535.0040283203125,50.14606475830078,0
23.14830780029297,1341.706298828125,1593.013671875,65.05228424072266,1
34.00857925415039,6386.60498046875,1992.5849609375,84.212890625,1
30.353303909301758,8021.078125,2114.38623046875,74.6286392211914,1
25.669090270996094,10103.7412109375,1840.35546875,56.54607391357422,1
27.95452880859375,6418.64599609375,1836.7802734375,67.45099639892578,1
27.602148056030273,6508.02001953125,2526.38623046875,71.11238861083984,1
34.524105072021484,11565.984375,2151.93603515625,76.24858093261719,1
22.969350814819336,6939.5546875,2122.179443359375,57.2556266784668,1
22.427852630615234,12006.0107421875,2213.303466796875,42.11720657348633,0
20.414962768554688,6194.2412109375,2279.75244140625,52.07481002807617,0
31.237972259521484,6821.85009765625,2488.40576171875,76.64017486572266,1
26.86865997314453,6308.78759765625,2412.199462890625,67.88565826416016,1
34.296165466308594,7315.06396484375,1200.0,80.02569580078125,1
30.991544723510742,4690.99169921875,1892.86572265625,79.10718536376953,1
19.254491806030273,7073.3095703125,2530.797607421875,43.40970993041992,0
22.76148796081543,10972.6826171875,2142.585693359375,48.38872146606445,0
29.783287048339844,14739.9775390625,1276.872314453125,57.131778717041016,1
29.83820152282715,2126.751220703125,1726.0057373046875,78.24677276611328,1
22.32376480102539,11561.9189453125,2126.06005859375,40.70499801635742,0
31.604755401611328,5308.34716796875,1912.0411376953125,77.99183654785156,1
30.99949073791504,5315.412109375,1996.5946044921875,79.52815246582031,1
23.25611114501953,12199.06640625,3015.376220703125,48.9683723449707,0
32.1304817199707,7893.05615234375,2338.04345703125,78.32608032226562,1
31.909147262573242,7661.87109375,2374.677001953125,75.45740509033203,1
26.456035614013672,7318.8369140625,1790.6241455078125,65.77542877197266,1
28.659770965576172,4818.0615234375,1786.2056884765625,69.63839721679688,1
29.93287467956543,9165.0537109375,2363.345947265625,70.5057601928711,1
26.864322662353516,1468.078857421875,1200.0,72.90147399902344,1
31.127107620239258,15330.6318359375,1796.6934814453125,61.33324432373047,1
16.781980514526367,8856.8642578125,1712.1817626953125,31.717540740966797,0
18.56294822692871,6695.060546875,2150.84619140625,44.68381118774414,0
25.956356048583984,7378.0947265625,1965.479736328125,60.73639678955078,1
25.420833587646484,4893.310546875,1200.0,62.871891021728516,1
29.932342529296875,11468.8544921875,1995.01904296875,64.4448471069336,1
21.190996170043945,3920.635009765625,2365.983642578125,59.99407196044922,1
19.427932739257812,7991.29931640625,1295.3404541015625,39.70005798339844,0
32.593650817871094,10056.4921875,1605.487548828125,74.47798156738281,1
19.1784610748291,1939.3553466796875,1923.37060546875,55.465572357177734,1
30.147830963134766,6508.88671875,1597.5838623046875,75.46672821044922,1
34.58879470825195,3187.29736328125,1778.9390869140625,88.82807922363281,1
24.725412368774414,8753.224609375,2380.19873046875,56.76350021362305,1
43.69481658935547,15771.693359375,2165.32568359375,92.85977172851562,1
28.99689292907715,8073.435546875,2180.360595703125,71.94249725341797,1
23.032894134521484,10376.9296875,2716.21142578125,52.95927047729492,0
28.99151611328125,12201.7734375,2445.078125,63.75520706176758,1
40.34519577026367,7995.04345703125,1407.590087890625,91.3132553100586,1
21.917524337768555,6966.5478515625,2014.59912109375,55.11896896362305,1
15.669143676757812,7187.3798828125,1877.2901611328125,29.478029251098633,0
22.309539794921875,5574.4130859375,2570.7763671875,61.18252182006836,1
22.582687377929688,9898.3310546875,2186.69189453125,52.39091110229492,0
23.2314395904541,8105.0029296875,1644.9449462890625,54.13162612915039,0
24.796676635742188,6212.06005859375,2468.283447265625,63.679466247558594,1
25.28004264831543,5976.7666015625,1658.7083740234375,62.89976119995117,1
23.14933967590332,5564.568359375,2009.429931640625,60.66032028198242,1
17.948104858398438,8174.73046875,2740.020263671875,36.81394577026367,0
20.793989181518555,4193.666015625,2125.32080078125,55.83829116821289,1
36.81719970703125,9244.1474609375,2023.7630615234375,84.79021453857422,1
29.45520782470703,10925.7685546875,2449.430419921875,65.0703125,1
36.07284927368164,6326.3203125,2395.696044921875,88.0604019165039,1
24.397659301757812,6856.30126953125,2516.152587890625,63.82172775268555,1
29.506832122802734,9281.0703125,2140.650390625,70.73311614990234,1
33.09215545654297,9872.9560546875,1998.57275390625,77.02177429199219,1
21.620512008666992,9917.69921875,2076.09326171875,44.98147964477539,0
29.521705627441406,5294.69970703125,1200.0,69.87696075439453,1
28.694196701049805,10445.5068359375,1355.479736328125,56.79401397705078,1
29.535499572753906,12835.515625,2354.423828125,67.17119598388672,1
30.724008560180664,5985.1337890625,1479.0631103515625,77.3584213256836,1
28.60680389404297,2345.18212890625,2229.64013671875,79.54730224609375,1
15.723918914794922,8487.8330078125,1908.9842529296875,29.56524658203125,0
23.44667625427246,9955.9912109375,1780.3115234375,52.32154083251953,0
34.94318771362305,11700.544921875,1960.7498779296875,78.61433410644531,1
15.0,9753.1708984375,2021.52783203125,28.16480255126953,0
23.27544403076172,10439.576171875,2316.252685546875,50.797508239746094,0
15.0,11355.7119140625,2262.544677734375,24.672075271606445,0
28.748056411743164,8727.4609375,2517.1171875,68.402587890625,1
27.338682174682617,7343.8564453125,1907.426513671875,64.86107635498047,1
30.40949058532715,12852.1689453125,1619.891357421875,58.36518096923828,1
31.935205459594727,13350.98828125,1899.32373046875,70.09121704101562,1
28.480073928833008,7444.7275390625,1664.8167724609375,64.72195434570312,1
24.001052856445312,6249.865234375,2133.40966796875,59.60979461669922,1
